twid	timestamp	predicted_event	predicted_city	latitude	longitude	predicted_faction
695270039579136001	1454618269.0	bombing	Jedid, Jédîd, Jadīd	35.8833333	38.3833333	1
746796367075483648	1466899503.0	clash	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	2
770368523013070848	1472519543.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	1
691954146904248320	1453827699.0	bombing	Fraq, Frâq, Firāq	35.05	36	4
771323998638669824	1472747346.0	clash	Fourat	35.3605962	40.1058158	0
750304366708555776	1467735875.0	bombing	Mahjar, Maḩjar, Mouhadjir, Mouhâdjir, Muhājir	35.85	35.85	3
750304366708555776	1467735875.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	3
767740629959016450	1471893004.0	bombing	Kepir, Képîr, Kabīr	35.8315201	36.0108208	1
744151690216116225	1466268963.0	bombing	Dayn	35.4833333	36	1
781485132603547648	1475169949.0	bombing	Homs	34.7333334	36.7166667	1
772004117111828480	1472909499.0	bombing	Maachouq, Maachoûq, Ma`shūq	36.8833333	40.5333333	4
771444172322705408	1472775998.0	diplomacy	Jedid, Jédîd, Jadīd	35.8833333	38.3833333	0
702509819115261952	1456344367.0	bombing	Kubar	35.6166667	39.8666667	0
702509819115261952	1456344367.0	bombing	Es Snobar, Sanubar, Snoubar, Snouber, Şanawbar	35.4666667	35.8833333	0
758305963958992896	1469643605.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	1
795218595882106884	1478447862.0	bombing	Harsta	33.5588742	36.3626524	4
667296078299987973	1447948757.0	bombing	Ariha	35.8130629	36.6103721	1
667296078299987973	1447948757.0	bombing	Hish	35.5487261	36.6416144	1
667296078299987973	1447948757.0	bombing	Basanqul	35.8080678	36.4994136	1
667296078299987973	1447948757.0	bombing	Juzif	35.7175796	36.4783643	1
796270907866001409	1478698753.0	bombing	Daail, Daal, Dael, Daél, Dâail, Dā`il	32.75	36.1333333	1
654668203138772992	1444934437.0	bombing	Tasnin	34.8693807	36.6529357	1
654668203138772992	1444934437.0	bombing	Homs	34.7333334	36.7166667	1
779281507533881344	1474644564.0	bombing	Sulayman	35.9989855	40.6170674	1
779281507533881344	1474644564.0	bombing	Qasim	32.9907325	36.0617509	1
780334506431557632	1474895618.0	bombing	Daail, Daal, Dael, Daél, Dâail, Dā`il	32.75	36.1333333	1
779420284524883969	1474677651.0	bombing	Jedid, Jédîd, Jadīd	35.8833333	38.3833333	1
767064334623248388	1471731763.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	3
781519624466595841	1475178173.0	bombing	Qattar	36.6010909	39.2058587	4
779048012773466112	1474588894.0	bombing	Abu Bakr	36.4861708	40.7720242	1
795621849275265024	1478544005.0	bombing	Kafr	35.7291667	35.8583333	1
767785238508503040	1471903640.0	bombing	Jerouh, Jéroûh, Jurūḩ	35.1	37.4833333	3
767785238508503040	1471903640.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	3
796619284894154752	1478781812.0	bombing	Idlib	35.9278306	36.6353017	1
788390363136462848	1476816284.0	diplomacy	Bariss, Bārīs	35.7833333	36.9333333	1
670241667610312704	1448651040.0	bombing	Jedid, Jédîd, Jadīd	35.8833333	38.3833333	1
670241667610312704	1448651040.0	bombing	Tayyar	36.0874038	40.7911135	1
779048594888331264	1474589033.0	bombing	Qasim	32.9907325	36.0617509	1
792514580689850369	1477799574.0	bombing	Idlib	35.9278306	36.6353017	1
651885083725537280	1444270890.0	bombing	Hamah	35.9841881	37.1244316	0
704770086175899650	1456883257.0	bombing	Sardine, Sardīn	36.1452905	36.5906504	1
748162452643287040	1467225203.0	clash	Mellah, Mellâh, Mallāḩ	36.0678392	38.0865734	0
766913776906010624	1471695867.0	bombing	Dummar	33.5324827	36.2343061	3
773464038223118336	1473257571.0	bombing	Hamah	35.9841881	37.1244316	0
788011130954326016	1476725868.0	bombing	`Uwayjil	36.1790034	36.9521286	1
785896419009888256	1476221682.0	bombing	Saiyed, Saïyed, Sayyid	34.6333333	37.0333333	4
785896419009888256	1476221682.0	bombing	Khattab	34.906797	37.3223324	4
785896419009888256	1476221682.0	bombing	Saiyed, Saïyed, Sayyid	34.6333333	37.0333333	4
785077886436904960	1476026528.0	clash	Fourat	35.3605962	40.1058158	0
744499984700157952	1466352003.0	bombing	Kafr	35.7291667	35.8583333	1
730798750738862081	1463085374.0	bombing	Jedid, Jédîd, Jadīd	35.8833333	38.3833333	0
730798750738862081	1463085374.0	bombing	Khan Tuman	36.1155677	37.0495639	0
782497910306906116	1475411414.0	bombing	Shaqif	33.7666667	36.1666667	1
566323708261040128	1423875068.0	bombing	Sulaym	36.3	37.7166667	4
566323708261040128	1423875068.0	bombing	Bellal, Ballāl	33.6	36.1166667	4
566323708261040128	1423875068.0	bombing	Defenn	32.5454147	36.6416973	4
687619135107403777	1452794151.0	bombing	Khacham, Khachâm, Khushām	35.2955254	40.29816	1
699583319743275008	1455646635.0	bombing	Abraz	36.6264584	36.7616509	1
647932992988516352	1443328638.0	bombing	Homs	34.7333334	36.7166667	1
789737740006895616	1477137524.0	bombing	Homs	34.7333334	36.7166667	1
753693065227952128	1468543804.0	bombing	Kafr	35.7291667	35.8583333	1
739469616313999360	1465152669.0	clash	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	3
739469616313999360	1465152669.0	clash	Kepir, Képîr, Kabīr	35.8315201	36.0108208	3
766283310091870208	1471545552.0	takeover	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	2
789864084678316033	1477167647.0	clash	Fourat	35.3605962	40.1058158	2
765142720792891392	1471273614.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	3
708537965576921088	1457781589.0	bombing	Palmira, Palmyre, Tadmor, Tadmur, Tamar, Tedmor, Palmyra	34.5560155	38.2809746	1
708537965576921088	1457781589.0	bombing	Homs	34.7333334	36.7166667	1
763057270997585920	1470776404.0	clash	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	0
782499479018573824	1475411788.0	bombing	Damascus	33.5130695	36.3095814	0
782514453300514820	1475415358.0	bombing	Omar, Omâr, `Umār	34.7540602	36.2637243	1
690863033464258560	1453567557.0	bombing	Khacham, Khachâm, Khushām	35.2955254	40.29816	1
786107421861306370	1476271989.0	bombing	Damascus	33.5130695	36.3095814	1
759649571907768320	1469963946.0	bombing	Kafr	35.7291667	35.8583333	1
786971616458616832	1476478029.0	diplomacy	Jedid, Jédîd, Jadīd	35.8833333	38.3833333	4
697384420173451264	1455122377.0	bombing	Saiyed, Saïyed, Sayyid	34.6333333	37.0333333	1
796801919067025408	1478825356.0	bombing	Fourat	35.3605962	40.1058158	4
691965881958662144	1453830497.0	bombing	Kepir, Képîr, Kabīr	35.8315201	36.0108208	1
688302663809781760	1452957117.0	bombing	El Mach'had, El Mâch'had, Mach'had, Machete, Machette, Mashhad	36.294018	36.8790285	1
743471766476103680	1466106856.0	bombing	Qourte, Qurţ	35.7801214	36.4692028	4
769880640875532290	1472403223.0	takeover	Fourat	35.3605962	40.1058158	2
764861661022912513	1471206605.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	0
713423326912319488	1458942750.0	bombing	Palmira, Palmyre, Tadmor, Tadmur, Tamar, Tedmor, Palmyra	34.5560155	38.2809746	3
713423326912319488	1458942750.0	bombing	Palmira, Palmyre, Tadmor, Tadmur, Tamar, Tedmor, Palmyra	34.5560155	38.2809746	3
709733295404294145	1458062978.0	control	Qdeim, Qdeïm, Qudaym	35.05	38.4166667	4
771696095718154240	1472836061.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	2
690446989805260800	1453468364.0	bombing	`Ayyash	36.6678483	37.521267	0
793718692240556033	1478086657.0	takeover	Fourat	35.3605962	40.1058158	3
785850684193333248	1476210778.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	1
687969580694790144	1452877704.0	diplomacy	Medaya, Maḑāyā	33.6890207	36.1015231	4
792369902749360129	1477765080.0	clash	Jedid, Jédîd, Jadīd	35.8833333	38.3833333	0
761551095483265028	1470417304.0	takeover	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	2
694972072401985536	1454547228.0	diplomacy	Kepir, Képîr, Kabīr	35.8315201	36.0108208	4
767506775314722817	1471837249.0	bombing	Homs	34.7333334	36.7166667	1
745655342206492673	1466627461.0	takeover	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	2
793060594362429440	1477929754.0	bombing	Homs	34.7333334	36.7166667	1
790908297855561728	1477416607.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	1
796313831135793152	1478708986.0	bombing	Hish	35.5487261	36.6416144	4
530812434043645953	1415408520.0	bombing	Zabdin	33.482791	36.400375	0
530812434043645953	1415408520.0	bombing	Zabdin	33.482791	36.400375	0
535699996910583808	1416573806.0	bombing	Sakba, Saqbah, Saqbā	33.5184752	36.3799215	4
763356490065469441	1470847744.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	1
673569328176959488	1449444416.0	bombing	Zamalka	33.5261956	36.3510736	1
749711830277382144	1467594603.0	bombing	Kepir, Képîr, Kabīr	35.8315201	36.0108208	0
749711830277382144	1467594603.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	0
657673809093373952	1445651029.0	bombing	Jund	36.7	38.65	0
762385341647097857	1470616204.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	0
673461697605169153	1449418755.0	diplomacy	Salib	36.8822424	38.1717779	4
774913969211314176	1473603262.0	bombing	Salhab	35.978974	36.2963263	1
717309479923134464	1459869281.0	bombing	Jedid, Jédîd, Jadīd	35.8833333	38.3833333	1
740886657096941568	1465490518.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	3
704384872257855489	1456791415.0	bombing	Hamidi	36.8094239	41.1924349	1
704384872257855489	1456791415.0	bombing	Qdeim, Qdeïm, Qudaym	35.05	38.4166667	1
747824359348314112	1467144595.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	0
797379155541180416	1478962979.0	bombing	Khan Shih Camp, Khan esh Sheikh, Khan esh Shiha, Khane ech Chih, Khâne ech Chih, Khān esh Sheikh, Khān ash Shaykh	33.3741823	36.1149217	1
702888247307931648	1456434591.0	bombing	Darayya	33.4592565	36.2394466	1
703305476503633920	1456534067.0	bombing	Homs	34.7333334	36.7166667	1
703305476503633920	1456534067.0	bombing	Dukhkhan	36.2291667	39.1302778	1
795639461736546304	1478548204.0	clash	Fourat	35.3605962	40.1058158	0
748662416855162880	1467344404.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	1
774634810006441984	1473536705.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	1
652489602062807040	1444415018.0	bombing	Maane, Maâne, Ma`ān	35.3597877	36.7967746	0
797351388493791232	1478956359.0	clash	Fourat	35.3605962	40.1058158	3
797351388493791232	1478956359.0	clash	Shu`ayb	36.2666667	37.9833333	3
793840472334688256	1478115692.0	bombing	Damascus	33.5130695	36.3095814	0
790496996679360512	1477318545.0	bombing	Dayn	35.4833333	36	4
772396272972095488	1473002996.0	clash	Bab Leimoun, Bab Salloum, Bab Sallum, Bab es Salloum, Bab es Seiloum, Bâb Leïmoûn, Bâb Salloûm, Bâb es Salloûm, Bāb Sallūm, Bāb Laymūn	36.701284	37.5835335	0
772396272972095488	1473002996.0	clash	Fourat	35.3605962	40.1058158	0
703267582959161345	1456525032.0	bombing	Bachamra, Bachimra, Bâchimra, Bāshimrā	36.3166667	36.9666667	0
783575571917713408	1475668349.0	bombing	Damascus	33.5130695	36.3095814	1
783575571917713408	1475668349.0	bombing	`Asim	32.9481823	36.3235971	1
706910894618484736	1457393665.0	bombing	Jedid, Jédîd, Jadīd	35.8833333	38.3833333	0
702788056248688640	1456410704.0	clash	Khamassir, Khanasser, Khanâsser, Qunasira, Qunāsira, Khanāşir	35.7816152	37.4976971	1
694096289236176896	1454338425.0	bombing	Saiyed, Saïyed, Sayyid	34.6333333	37.0333333	4
721670477278810112	1460909024.0	diplomacy	Darayya	33.4592565	36.2394466	4
687327225541226499	1452724555.0	bombing	Abou Jekka Selma, Selma, Salmá	36.2154895	37.9827325	1
789159122050682880	1476999571.0	bombing	`Uthman	32.6666667	36.1138889	1
773789297266663428	1473335119.0	bombing	Idlib	35.9278306	36.6353017	1
780693582592159744	1474981229.0	bombing	Damascus	33.5130695	36.3095814	1
761554871585738752	1470418205.0	clash	Kepir, Képîr, Kabīr	35.8315201	36.0108208	2
797142479309012993	1478906551.0	bombing	Kafr	35.7291667	35.8583333	0
784027956305915908	1475776205.0	clash	Fourat	35.3605962	40.1058158	0
796714220847067136	1478804447.0	bombing	Halfaya	35.2610276	36.6066628	1
796714220847067136	1478804447.0	bombing	`Asim	32.9481823	36.3235971	1
783004048039354369	1475532087.0	diplomacy	Hamah	35.9841881	37.1244316	0
780737249499492353	1474991640.0	bombing	Palmira, Palmyre, Tadmor, Tadmur, Tamar, Tedmor, Palmyra	34.5560155	38.2809746	1
780737249499492353	1474991640.0	bombing	Ma'adan	35.7556973	39.6106151	1
780737249499492353	1474991640.0	bombing	Fourat	35.3605962	40.1058158	1
785842279403708416	1476208774.0	clash	Fourat	35.3605962	40.1058158	0
685719713704493056	1452341294.0	diplomacy	Medaya, Maḑāyā	33.6890207	36.1015231	2
742337671926849536	1465836467.0	bombing	Dayn	35.4833333	36	4
742337671926849536	1465836467.0	bombing	Palmira, Palmyre, Tadmor, Tadmur, Tamar, Tedmor, Palmyra	34.5560155	38.2809746	4
742337671926849536	1465836467.0	bombing	Mellah, Mellâh, Mallāḩ	36.0678392	38.0865734	4
780179496292933632	1474858661.0	clash	Fourat	35.3605962	40.1058158	4
780179496292933632	1474858661.0	clash	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	4
681408563290308608	1451313436.0	bombing	Homs	34.7333334	36.7166667	1
776760063780323328	1474043405.0	bombing	Kepir, Képîr, Kabīr	35.8315201	36.0108208	3
776760063780323328	1474043405.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	3
694677626171101185	1454477027.0	diplomacy	Kepir, Képîr, Kabīr	35.8315201	36.0108208	1
797086371668226049	1478893174.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	3
748201509884731392	1467234515.0	takeover	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	2
774999734566154240	1473623710.0	bombing	Idlib	35.9278306	36.6353017	1
775258598469472256	1473685428.0	bombing	Dayn	35.4833333	36	1
776739945683771392	1474038608.0	bombing	Noubbel, Noubbol, Nubl	36.376783	36.9927752	1
789452137801449472	1477069431.0	bombing	Homs	34.7333334	36.7166667	1
590930264718704640	1429738128.0	bombing	Harsta	33.5588742	36.3626524	1
751384349958897664	1467993363.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	3
682923741987389440	1451674682.0	bombing	Kepir, Képîr, Kabīr	35.8315201	36.0108208	4
682923741987389440	1451674682.0	bombing	Fourat	35.3605962	40.1058158	4
772470567198920704	1473020709.0	clash	Fourat	35.3605962	40.1058158	0
760072602396291072	1470064804.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	2
740197886621843456	1465326303.0	bombing	Khaled, Khâled, Khālid	36.9929416	40.9824646	3
776059222228242432	1473876311.0	bombing	Homs	34.7333334	36.7166667	1
791752633941917696	1477617912.0	diplomacy	Idlib	35.9278306	36.6353017	4
782165551317602304	1475332174.0	bombing	Damascus	33.5130695	36.3095814	0
783294476898832384	1475601330.0	bombing	Sulayman	35.9989855	40.6170674	1
783294476898832384	1475601330.0	bombing	Homs	34.7333334	36.7166667	1
559375581201313793	1422218505.0	bombing	Damascus	33.5130695	36.3095814	1
768490135994372097	1472071700.0	takeover	Aamarne, Aamarne Faouqani, Aamârné, Aamârné Faouqâni, `Amārinah	36.6697647	38.0144608	2
777899167108636672	1474314988.0	diplomacy	Hadath	34.3166667	37.1	1
785527151416188928	1476133641.0	clash	Malik	37.0069444	40.5222222	0
515554958385901568	1411767255.0	bombing	Saiyed, Saïyed, Sayyid	34.6333333	37.0333333	1
515554958385901568	1411767255.0	bombing	Palmira, Palmyre, Tadmor, Tadmur, Tamar, Tedmor, Palmyra	34.5560155	38.2809746	1
726774197763084288	1462125846.0	bombing	Haiyane, Hayan, Hayane, Haïyâne, Hāyān, Ḩayyān	36.3248097	37.0586887	1
726774197763084288	1462125846.0	bombing	Haritan,Harithan	36.2878977	37.0838387	1
726774197763084288	1462125846.0	bombing	Mellah, Mellâh, Mallāḩ	36.0678392	38.0865734	1
726774197763084288	1462125846.0	bombing	Kepir, Képîr, Kabīr	35.8315201	36.0108208	1
751450050568552448	1468009027.0	bombing	Homs	34.7333334	36.7166667	3
751450050568552448	1468009027.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	3
724036066181828608	1461473024.0	diplomacy	`Alya	35.7727575	36.4715203	4
751871057984888832	1468109403.0	clash	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	2
772048153969254401	1472919998.0	takeover	Fourat	35.3605962	40.1058158	0
795206608372592640	1478445004.0	bombing	Mannsour, Mannsoûr, Manşūr	36.7333333	40.8333333	1
769618093664509952	1472340626.0	bombing	Homs	34.7333334	36.7166667	4
752636102499008513	1468291804.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	1
665825102987206656	1447598049.0	bombing	Nu`man	36.464232	37.4330507	1
665825102987206656	1447598049.0	bombing	Jerouh, Jéroûh, Jurūḩ	35.1	37.4833333	1
763505709145350145	1470883320.0	diplomacy	Badou	34.8108426	36.8788744	1
675961490445369348	1450014752.0	bombing	Sakba, Saqbah, Saqbā	33.5184752	36.3799215	1
675961490445369348	1450014752.0	bombing	Hammuriyah	33.5296468	36.3848593	1
752507416554725376	1468261123.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	4
230691783527501824	1343850581.0	bombing	Jedid, Jédîd, Jadīd	35.8833333	38.3833333	4
230691783527501824	1343850581.0	bombing	Aartouz, Aartoûz, Artouz, Artoûz, `Arţūz	33.4166667	36.15	4
771283503774175232	1472737691.0	bombing	Idlib	35.9278306	36.6353017	1
742641197076865025	1465908833.0	bombing	Haritan,Harithan	36.2878977	37.0838387	1
754714217417216005	1468787266.0	bombing	Fourat	35.3605962	40.1058158	3
747756235345301504	1467128353.0	clash	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	2
700024767513018368	1455751885.0	bombing	Mari`	36.4814643	37.1968431	4
700024767513018368	1455751885.0	bombing	Mari`	36.4814643	37.1968431	4
796778273497874433	1478819718.0	clash	Jedid, Jédîd, Jadīd	35.8833333	38.3833333	1
792760391193550848	1477858180.0	bombing	Saraf	35.8234715	36.0600784	1
700028600293203968	1455752798.0	bombing	Mari`	36.4814643	37.1968431	4
700028600293203968	1455752798.0	bombing	Mari`	36.4814643	37.1968431	4
750610260507889664	1467808806.0	bombing	Homs	34.7333334	36.7166667	1
542706035648385024	1418244176.0	bombing	Dumayr	33.6462887	36.6934188	0
542706035648385024	1418244176.0	bombing	Damascus	33.5130695	36.3095814	0
735881381960617984	1464297168.0	clash	Darayya	33.4592565	36.2394466	0
735881381960617984	1464297168.0	clash	Jedid, Jédîd, Jadīd	35.8833333	38.3833333	0
735881381960617984	1464297168.0	clash	Darayya	33.4592565	36.2394466	0
792430674368139265	1477779570.0	clash	Khamassir, Khanasser, Khanâsser, Qunasira, Qunāsira, Khanāşir	35.7816152	37.4976971	0
698807187045490688	1455461591.0	bombing	Maraanaz, Maraanâz, Mar`anāz	36.5511111	37.0188889	1
788039391990153216	1476732606.0	bombing	Kafr	35.7291667	35.8583333	1
649278849860173824	1443649515.0	bombing	Jedid, Jédîd, Jadīd	35.8833333	38.3833333	1
691591102143582208	1453741142.0	bombing	Dummar	33.5324827	36.2343061	1
691591102143582208	1453741142.0	bombing	Palmira, Palmyre, Tadmor, Tadmur, Tamar, Tedmor, Palmyra	34.5560155	38.2809746	1
773164456922808320	1473186145.0	bombing	Damascus	33.5130695	36.3095814	1
776161057954037771	1473900591.0	bombing	Hawsh Nasri	33.5574188	36.4704904	0
686995290679828481	1452645415.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	1
749260922615627776	1467487099.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	0
756253803352055808	1469154331.0	control	`Aziz	36.0978419	39.785893	1
756253803352055808	1469154331.0	control	Safari, Safarī, Sefrî	36.5237221	38.649328	1
769620093097631744	1472341103.0	bombing	Homs	34.7333334	36.7166667	4
780956689268809728	1475043958.0	bombing	El Mach'had, El Mâch'had, Mach'had, Machete, Machette, Mashhad	36.294018	36.8790285	1
777869878472695808	1474308005.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	2
777869878472695808	1474308005.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	2
790548421320990720	1477330805.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	4
709077914025893888	1457906723.0	bombing	Saiyed, Saïyed, Sayyid	34.6333333	37.0333333	1
709077914025893888	1457906723.0	bombing	Saiyed, Saïyed, Sayyid	34.6333333	37.0333333	1
791364423310946304	1477525356.0	bombing	Homs	34.7333334	36.7166667	4
795985505242480640	1478630707.0	bombing	Kafr	35.7291667	35.8583333	1
758303445933821952	1469643004.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	1
669108396675723264	1448380847.0	bombing	Tayyar	36.0874038	40.7911135	1
766976846638489600	1471710904.0	bombing	Qdeim, Qdeïm, Qudaym	35.05	38.4166667	1
774231285304885248	1473440497.0	bombing	Dayn	35.4833333	36	4
796714379609829376	1478804484.0	bombing	Kepir, Képîr, Kabīr	35.8315201	36.0108208	1
796714379609829376	1478804484.0	bombing	Damascus	33.5130695	36.3095814	1
778831565895901184	1474537289.0	diplomacy	Jedid, Jédîd, Jadīd	35.8833333	38.3833333	4
792338119076880384	1477757503.0	diplomacy	Jedid, Jédîd, Jadīd	35.8833333	38.3833333	0
783772527562817536	1475715307.0	bombing	Kafr	35.7291667	35.8583333	0
680003987744018433	1450978559.0	bombing	Kepir, Képîr, Kabīr	35.8315201	36.0108208	1
797774783417090048	1479057304.0	bombing	Fourat	35.3605962	40.1058158	4
797774783417090048	1479057304.0	bombing	Azouane, Hazouane, Ḩazwān	36.408977	37.4051992	4
797774783417090048	1479057304.0	bombing	Soussiane, Soûssiâne, Sūsiyān	36.4340828	37.4424059	4
696935023698690048	1455015232.0	diplomacy	Damascus	33.5130695	36.3095814	4
739464970207907840	1465151562.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	1
743210084046618624	1466044466.0	bombing	Ourida	35.8833333	37.0166667	3
743210084046618624	1466044466.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	3
743210084046618624	1466044466.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	3
745347339171266560	1466554028.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	4
795056798780755968	1478405686.0	bombing	Sarakeb, Saraqeb, Saraquib, Sarâqeb, Seraikin, Serakab, Seraqab, Seraqib, Serāqab, Sarāqib	35.8636111	36.8005556	1
795056798780755968	1478405686.0	bombing	Idlib	35.9278306	36.6353017	1
790794290406580225	1477389425.0	clash	Shaykh Sa`id	35.1208333	36.4666667	0
748305389091954688	1467259282.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	4
792406164084518912	1477773726.0	clash	Jedid, Jédîd, Jadīd	35.8833333	38.3833333	0
795959494870040576	1478624506.0	bombing	Homs	34.7333334	36.7166667	1
781139723246972928	1475087597.0	bombing	Homs	34.7333334	36.7166667	1
781139723246972928	1475087597.0	bombing	Idlib	35.9278306	36.6353017	1
686940410837647361	1452632331.0	bombing	Nu`man	36.464232	37.4330507	1
753227729487749120	1468432859.0	bombing	Idlib	35.9278306	36.6353017	1
767713197960884224	1471886464.0	takeover	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	2
797442707740327937	1478978131.0	bombing	Idlib	35.9278306	36.6353017	1
795579474804805632	1478533902.0	bombing	Ḩaḑar	33.2805881	35.8306644	1
762006747229908993	1470525940.0	bombing	Idlib	35.9278306	36.6353017	1
792048717545242624	1477688504.0	clash	Nayrab	36.1746244	37.2280961	0
763368088289046528	1470850509.0	bombing	As Saraya, As Sarāyā, Serai, Seray, Seraya, Séray, Sérâya, Sarāyā	35.782033	35.9641772	3
763368088289046528	1470850509.0	bombing	Manbij,Manbej,Manbi,Membidj,Memdidge,Menbidj,Menbij,Mennbidj,Minbej	36.5269242	37.9559288	3
772745018528395264	1473086143.0	takeover	Killi	36.1109045	36.69473	1
794190704033599488	1478199193.0	bombing	Jedid, Jédîd, Jadīd	35.8833333	38.3833333	0
